client_id,study_group,highest_step_reached,step_hierarchy,completed_process,total_backwards_movements,encountered_errors,calls_6_mnth,gendr,logons_6_mnth,clnt_age,bal,clnt_tenure_yr
3868843,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,26.5,95167.46,7.0
4277313,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,26.5,39644.61,4.0
8522542,Test,step_1,2,No,1.0,Yes,2.0,F,5.0,55.0,71996.44,15.0
8696949,Test,step_3,4,No,3.0,Yes,6.0,U,9.0,65.0,168402.07,5.0
8293875,Test,confirm,5,Yes,13.0,Yes,4.0,F,7.0,63.5,140021.6,19.0
147852,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,65.5,1246143.89,24.0
4452367,Test,step_2,3,No,5.0,Yes,2.0,U,6.0,27.0,31237.54,6.0
179358,Test,step_2,3,No,1.0,Yes,1.0,M,4.0,53.0,35680.14,15.0
1013448,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,55.5,93065.72,13.0
298590,Test,step_3,4,No,1.0,Yes,6.0,M,9.0,82.0,588428.6,11.0
1480544,Test,start,1,No,0.0,No,4.0,F,7.0,51.0,74885.56,21.0
1125026,Test,start,1,No,0.0,No,2.0,U,5.0,47.0,42174.33,8.0
8148127,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,57.5,542490.06,22.0
8666628,Test,start,1,No,0.0,No,6.0,F,9.0,54.0,87022.36,14.0
1466536,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,25.5,45902.81,4.0
5437375,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,53.5,417026.47,7.0
6488291,Test,step_2,3,No,3.0,Yes,2.0,U,5.0,50.0,73362.64,7.0
7690673,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,46.5,213150.24,16.0
5076919,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,26.5,38481.65,11.0
3989454,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,44.5,49018.41,5.0
8100455,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,20.5,54397.0,5.0
2015049,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,35.5,612205.31,16.0
7657942,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,44.5,116436.12,4.0
747984,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,50.5,179548.34,5.0
9884285,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,39.5,131535.2,5.0
2576314,Test,confirm,5,Yes,1.0,Yes,2.0,F,5.0,31.5,35576.16,7.0
8752410,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,35.5,70021.89,9.0
3859765,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,78.5,255754.51,16.0
1079617,Test,confirm,5,Yes,1.0,Yes,4.0,M,7.0,50.5,73423.76,14.0
6761711,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,32.5,50535.87,15.0
9402690,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,49.5,124957.09,13.0
6904228,Test,step_1,2,No,2.0,Yes,5.0,M,8.0,51.0,115960.76,21.0
4613101,Test,confirm,5,Yes,1.0,Yes,2.0,F,6.0,23.5,28124.41,4.0
9463417,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,24.5,25590.38,7.0
9278882,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,27.5,24037.62,6.0
6295175,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,61.5,124310.51,11.0
3486040,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,26.5,28159.11,8.0
1834595,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,49.5,140096.78,12.0
3790866,Test,confirm,5,Yes,5.0,Yes,6.0,M,9.0,61.5,1014212.15,21.0
4244891,Test,step_1,2,No,1.0,Yes,2.0,M,5.0,51.0,87989.77,8.0
9306875,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,47.5,69995.18,14.0
1172107,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,64.5,51938.78,12.0
4039121,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,46.5,77913.22,12.0
2484214,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,54.5,190495.47,9.0
1680180,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,31.5,35076.75,12.0
6494480,Test,step_1,2,No,1.0,Yes,3.0,M,6.0,73.0,202082.11,20.0
2695351,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,43.5,41111.91,4.0
2566678,Test,step_1,2,No,0.0,No,2.0,F,5.0,35.0,35774.17,5.0
1637369,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,87.5,208954.76,24.0
4969148,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,68.5,334116.38,21.0
3264886,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,56.5,67517.51,7.0
1501990,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,62.5,172038.93,21.0
2225730,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,27.5,30684.56,4.0
5768114,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,54.5,97058.77,23.0
3181643,Test,start,1,No,0.0,No,5.0,U,8.0,69.0,117201.18,7.0
9656424,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,60.5,162354.71,12.0
6092467,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,45.5,72408.38,15.0
7859822,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,28.5,25999.17,4.0
2545034,Test,step_3,4,No,2.0,Yes,1.0,M,4.0,63.0,55121.81,6.0
9979358,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,30.5,38161.95,10.0
8060493,Test,confirm,5,Yes,1.0,Yes,3.0,U,7.0,59.5,112804.45,5.0
333321,Test,step_2,3,No,3.0,Yes,3.0,M,6.0,30.0,34773.74,13.0
4671118,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,26.5,32612.18,4.0
5450432,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,32.5,29184.83,12.0
1761788,Test,step_1,2,No,1.0,Yes,1.0,F,4.0,53.0,52029.84,27.0
7809099,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,31.5,37902.98,6.0
2230361,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,35.5,58532.4,5.0
3048587,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,29.5,491454.78,25.0
4346422,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,27.5,24998.68,7.0
3132053,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,67.5,117477.24,23.0
8270175,Test,step_2,3,No,2.0,Yes,3.0,M,6.0,58.0,282893.34,15.0
1897201,Test,confirm,5,Yes,1.0,Yes,3.0,F,6.0,30.5,59384.65,16.0
8586536,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,52.5,237785.89,26.0
6286096,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,63.5,355849.35,8.0
8606955,Test,step_3,4,No,3.0,Yes,6.0,U,9.0,26.0,30147.16,5.0
110288,Test,start,1,No,0.0,No,1.0,U,4.0,47.0,46136.5,5.0
9199081,Test,step_1,2,No,1.0,Yes,5.0,U,8.0,26.0,64408.21,4.0
2976498,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,50.5,80407.04,5.0
8525729,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,67.5,41829.69,6.0
9189520,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,68.5,33351.04,11.0
4287871,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,51.5,47957.57,12.0
4216331,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,38.5,84557.59,16.0
7128459,Test,confirm,5,Yes,1.0,Yes,3.0,F,6.0,62.0,113295.6,4.0
3266922,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,56.5,159522.23,4.0
5240250,Test,step_1,2,No,1.0,Yes,6.0,F,9.0,62.0,159944.96,10.0
4388792,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,63.5,258086.51,12.0
880925,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,41.5,211745.01,11.0
6940190,Test,confirm,5,Yes,3.0,Yes,4.0,M,7.0,37.0,550411.98,11.0
4996632,Test,step_3,4,No,2.0,Yes,2.0,U,5.0,65.0,39879.64,6.0
9044094,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,34.5,41799.08,11.0
182739,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,62.5,313928.72,12.0
9733729,Test,start,1,No,0.0,No,1.0,F,4.0,55.0,32247.68,9.0
1477466,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,55.5,72853.2,29.0
2597661,Test,confirm,5,Yes,2.0,Yes,4.0,M,7.0,72.5,461618.84,15.0
4043285,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,45.5,117685.91,7.0
5612563,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,51.5,57880.86,15.0
9642582,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,57.5,455715.65,24.0
1940593,Test,confirm,5,Yes,2.0,Yes,1.0,F,4.0,55.5,26877.6,3.0
2865370,Test,confirm,5,Yes,3.0,Yes,1.0,M,4.0,36.0,34591.15,12.0
6023550,Test,confirm,5,Yes,3.0,Yes,2.0,F,5.0,46.5,30065.42,15.0
2508004,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,43.5,112753.79,17.0
8921130,Test,confirm,5,Yes,2.0,Yes,3.0,M,6.0,36.5,68402.22,7.0
836990,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,45.5,34321.26,28.0
6488366,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,61.5,156006.84,4.0
2980446,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,22.5,37218.19,5.0
9175519,Test,confirm,5,Yes,1.0,Yes,0.0,M,3.0,58.5,42696.33,12.0
5689544,Test,step_2,3,No,1.0,Yes,6.0,U,9.0,27.0,62475.98,5.0
618446,Test,step_1,2,No,2.0,Yes,6.0,M,9.0,69.0,45901.02,12.0
7065655,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,34.5,106932.42,8.0
8622717,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,57.5,53329.98,8.0
9282350,Test,step_1,2,No,0.0,No,2.0,U,5.0,47.0,133829.21,10.0
2097917,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,27.5,32373.49,4.0
1443174,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,31.5,54702.67,6.0
1715789,Test,confirm,5,Yes,1.0,Yes,5.0,M,8.0,34.5,255330.03,13.0
3541576,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,30.5,33070.17,14.0
6416128,Test,confirm,5,Yes,4.0,Yes,2.0,M,5.0,38.5,35534.19,11.0
7381328,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,46.0,101717.39,22.0
2165031,Test,step_1,2,No,0.0,No,1.0,U,4.0,57.0,33847.85,5.0
2662902,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,60.5,57474.05,16.0
8257990,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,50.5,1739282.5,21.0
8457457,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,48.5,30404.08,16.0
9645151,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,27.5,30388.44,9.0
7759596,Test,confirm,5,Yes,2.0,Yes,1.0,F,4.0,55.5,49371.39,10.0
383168,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,57.5,214658.94,23.0
8514217,Test,step_2,3,No,0.0,No,1.0,M,4.0,50.0,70141.72,14.0
1583783,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,47.5,32766.22,6.0
8753478,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,65.5,501111.7,25.0
4071575,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,64.5,26161.93,24.0
8219471,Test,confirm,5,Yes,5.0,Yes,6.0,M,9.0,67.5,56658.33,22.0
6501568,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,55.5,394857.9,6.0
951327,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,72.5,86655.5,8.0
6372796,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,63.5,78035.82,11.0
9593590,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,52.5,27966.09,4.0
4598303,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,81.5,866417.39,33.0
3294129,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,65.5,3521989.41,22.0
3590388,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,50.5,704557.25,17.0
6504363,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,63.5,453222.4,5.0
8765687,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,33.5,29601.26,15.0
203223,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,60.5,1113383.46,24.0
80801,Test,step_3,4,No,2.0,Yes,6.0,M,9.0,36.0,62262.4,13.0
5910914,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,45.5,36912.69,5.0
5197863,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,55.5,119946.49,13.0
9828369,Test,step_3,4,No,5.0,Yes,1.0,F,4.0,54.0,117137.7,4.0
3336154,Test,step_3,4,No,1.0,Yes,0.0,M,3.0,49.0,185166.53,16.0
5233012,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,66.5,111806.64,5.0
9005558,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,51.5,82345.28,23.0
1150052,Test,confirm,5,Yes,2.0,Yes,5.0,M,8.0,49.5,142884.81,6.0
3411294,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,52.5,74729.72,15.0
6762080,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,33.5,215380.51,14.0
5145803,Test,start,1,No,0.0,No,5.0,F,8.0,41.0,75098.18,23.0
2809668,Test,confirm,5,Yes,0.0,No,2.0,M,6.0,81.5,142391.32,25.0
7494704,Test,step_3,4,No,3.0,Yes,6.0,M,9.0,23.0,47313.31,5.0
3778173,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,26.5,31883.15,5.0
2938239,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,49.5,274485.3,9.0
4544713,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,39.5,35354.32,14.0
970290,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,34.5,48362.62,6.0
3338628,Test,confirm,5,Yes,2.0,Yes,2.0,M,5.0,43.5,197931.86,18.0
9196756,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,29.5,110830.91,12.0
8880689,Test,step_3,4,No,1.0,Yes,1.0,U,4.0,51.0,34025.45,6.0
4863224,Test,step_2,3,No,1.0,Yes,1.0,U,4.0,30.0,36137.51,8.0
6279904,Test,start,1,No,0.0,No,2.0,M,5.0,45.0,42964.37,6.0
4043025,Test,start,1,No,0.0,No,4.0,M,7.0,39.0,53028.83,11.0
3192339,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,64.5,34138.38,23.0
2075617,Test,step_2,3,No,2.0,Yes,3.0,F,6.0,60.0,35459.34,18.0
5644835,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,74.5,31313.55,6.0
6848944,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,36.5,25894.78,5.0
2821306,Test,confirm,5,Yes,1.0,Yes,3.0,U,6.0,68.5,44911.29,8.0
2084279,Test,confirm,5,Yes,2.0,Yes,2.0,M,5.0,48.5,362286.17,7.0
5302579,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,62.5,43584.03,4.0
8340422,Test,confirm,5,Yes,1.0,Yes,4.0,U,7.0,38.5,55410.68,5.0
6772920,Test,start,1,No,0.0,No,0.0,F,3.0,27.0,35034.48,9.0
6377511,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,28.5,129771.73,9.0
3119062,Test,start,1,No,0.0,No,2.0,U,5.0,56.0,24281.25,8.0
1049315,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,47.5,514643.65,21.0
4784493,Test,step_2,3,No,3.0,Yes,4.0,F,7.0,59.0,80831.63,9.0
5200424,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,53.5,1672194.63,22.0
7830611,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,27.5,129311.2,17.0
7008709,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,35.5,212033.96,7.0
9517918,Test,step_3,4,No,6.0,Yes,6.0,U,9.0,62.0,481931.83,5.0
183077,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,35.5,81565.28,23.0
7574730,Test,confirm,5,Yes,5.0,Yes,3.0,M,6.0,41.5,30829.87,14.0
1973973,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,18.5,271526.87,15.0
3608710,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,58.5,178973.24,15.0
2727819,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,30.5,123184.22,5.0
9935561,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,37.5,135258.52,4.0
6982528,Test,confirm,5,Yes,1.0,Yes,5.0,M,8.0,76.5,112540.71,28.0
5066247,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,23.5,83752.9,29.0
5440461,Test,confirm,5,Yes,1.0,Yes,5.0,U,8.0,27.5,28182.65,6.0
8314579,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,65.5,624681.33,13.0
8215625,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,54.5,122444.0,7.0
6367461,Test,step_3,4,No,1.0,Yes,3.0,F,6.0,34.0,75228.47,16.0
2069344,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,43.5,52692.7,6.0
641978,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,38.5,30384.23,15.0
7140342,Test,start,1,No,0.0,No,5.0,U,8.0,73.0,422222.67,14.0
3704004,Test,step_3,4,No,2.0,Yes,1.0,U,4.0,65.0,224529.25,4.0
3813905,Test,step_3,4,No,1.0,Yes,0.0,U,3.0,66.0,29738.14,7.0
9210908,Test,step_1,2,No,0.0,No,4.0,M,7.0,33.0,30581.06,12.0
533553,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,67.5,147539.34,24.0
9810496,Test,confirm,5,Yes,1.0,Yes,2.0,U,5.0,64.5,342704.06,5.0
6135462,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,58.5,35138.46,6.0
4336716,Test,confirm,5,Yes,1.0,Yes,0.0,U,3.0,53.5,124438.88,17.0
6568225,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,28.5,42016.65,5.0
6533373,Test,step_3,4,No,1.0,Yes,2.0,M,5.0,34.0,47481.44,13.0
5408932,Test,confirm,5,Yes,1.0,Yes,4.0,F,7.0,43.5,89290.93,16.0
1781066,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,55.5,117122.38,17.0
8817053,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,65.5,44858.02,10.0
5110034,Test,confirm,5,Yes,4.0,Yes,3.0,M,6.0,72.5,53812.07,8.0
610835,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,29.5,30226.42,9.0
5976564,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,35.5,189677.62,18.0
2221633,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,31.5,44840.39,4.0
2514257,Test,step_2,3,No,0.0,No,1.0,U,4.0,57.0,86814.44,7.0
3158462,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,51.5,282072.47,7.0
6291626,Test,step_1,2,No,0.0,No,6.0,U,9.0,54.0,70110.11,5.0
9100156,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,31.5,74982.8,10.0
5665576,Test,confirm,5,Yes,3.0,Yes,5.0,U,8.0,54.5,333805.62,7.0
4177113,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,66.5,571579.2,8.0
9426724,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,47.5,153390.23,16.0
3542792,Test,start,1,No,0.0,No,3.0,M,6.0,32.0,64486.2,11.0
7379632,Test,confirm,5,Yes,1.0,Yes,5.0,U,8.0,30.5,62007.03,5.0
6892192,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,71.5,57466.67,30.0
3199195,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,52.5,159928.89,8.0
6018574,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,29.5,68082.47,7.0
2772609,Test,step_3,4,No,0.0,No,0.0,U,3.0,60.0,50541.18,5.0
7415197,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,64.0,25226.87,26.0
2754248,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,48.5,246435.36,8.0
9103722,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,27.5,34780.12,6.0
3740847,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,66.5,70517.38,15.0
4862909,Test,confirm,5,Yes,1.0,Yes,5.0,F,8.0,30.5,30800.16,26.0
3807151,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,37.5,82498.36,13.0
7130741,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,57.5,30966.22,11.0
997399,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,29.5,54230.28,5.0
4713503,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,63.5,115945.63,11.0
1258356,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,64.5,405589.58,5.0
1455865,Test,step_1,2,No,0.0,No,6.0,M,9.0,46.0,26630.37,31.0
6901495,Test,confirm,5,Yes,5.0,Yes,2.0,M,5.0,67.0,57098.4,34.0
1610849,Test,step_3,4,No,2.0,Yes,6.0,M,9.0,38.0,99732.71,9.0
7387490,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,61.5,193100.65,7.0
3084284,Test,start,1,No,0.0,No,5.0,F,8.0,59.0,128577.85,12.0
2609914,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,45.5,79648.2,17.0
1437067,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,60.5,32525.87,9.0
9583148,Test,confirm,5,Yes,1.0,Yes,5.0,F,8.0,68.5,545184.29,14.0
9726561,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,45.5,73548.2,10.0
6427834,Test,step_3,4,No,0.0,No,6.0,F,9.0,51.0,96199.61,20.0
1965358,Test,step_1,2,No,1.0,Yes,1.0,F,4.0,51.0,42351.63,12.0
4283025,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,28.5,105044.02,8.0
6345753,Test,confirm,5,Yes,4.0,Yes,6.0,F,9.0,66.5,338881.69,10.0
5553555,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,61.5,198131.29,5.0
2148471,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,63.5,558648.1,6.0
1641314,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,28.5,221586.53,13.0
8214290,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,62.5,112578.82,8.0
5552984,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,48.5,184773.65,13.0
5613599,Test,confirm,5,Yes,1.0,Yes,4.0,U,7.0,26.5,32868.06,6.0
5981721,Test,step_2,3,No,1.0,Yes,5.0,M,8.0,28.0,31600.87,11.0
4335350,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,60.5,33186.07,12.0
7702765,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,31.5,59093.34,15.0
4499814,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,20.5,76695.92,18.0
6614334,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,74.5,64062.09,10.0
2485287,Test,step_2,3,No,5.0,Yes,4.0,M,7.0,60.0,190218.43,17.0
9287161,Test,start,1,No,0.0,No,3.0,M,6.0,50.0,46559.23,15.0
8012182,Test,step_3,4,No,2.0,Yes,1.0,U,4.0,25.0,30254.96,5.0
1200050,Test,step_3,4,No,2.0,Yes,6.0,M,9.0,57.0,53907.24,14.0
6909769,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,26.5,72721.19,6.0
9095178,Test,confirm,5,Yes,1.0,Yes,4.0,M,7.0,31.5,28225.77,7.0
4402012,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,35.5,46911.39,4.0
6305131,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,55.5,48638.09,15.0
6025815,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,54.5,54581.48,9.0
5568049,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,51.5,125120.6,15.0
863452,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,65.0,40355.87,21.0
4834980,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,22.5,45987.54,24.0
5707788,Test,start,1,No,0.0,No,1.0,M,4.0,40.0,207854.17,23.0
3301388,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,60.5,178820.61,26.0
8080256,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,25.5,26031.23,27.0
9790646,Test,start,1,No,0.0,No,6.0,M,9.0,66.0,116351.07,22.0
9958628,Test,step_3,4,No,0.0,No,1.0,U,4.0,49.0,77371.92,8.0
1810442,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,35.5,51774.79,6.0
5639772,Test,confirm,5,Yes,5.0,Yes,6.0,F,9.0,52.0,31251.45,17.0
8571857,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,27.5,28141.67,5.0
9437350,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,68.5,247852.77,22.0
3322048,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,57.5,99749.36,7.0
1341681,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,55.5,67669.64,16.0
2711017,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,27.5,57407.5,8.0
5118005,Test,start,1,No,0.0,No,1.0,U,4.0,54.0,109491.69,6.0
2450057,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,69.5,1205987.24,20.0
9656513,Test,confirm,5,Yes,4.0,Yes,4.0,U,7.0,42.5,53584.9,6.0
7075079,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,40.5,49515.72,5.0
8099259,Test,step_1,2,No,2.0,Yes,0.0,U,3.0,60.0,47280.58,6.0
5409799,Test,confirm,5,Yes,4.0,Yes,1.0,U,4.0,53.5,25681.59,5.0
9513705,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,26.5,152389.89,6.0
7392118,Test,confirm,5,Yes,1.0,Yes,1.0,F,4.0,59.5,84616.32,9.0
5128877,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,51.5,58752.97,5.0
4412923,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,49.5,66020.98,15.0
4803655,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,48.5,154293.4,5.0
893202,Test,confirm,5,Yes,2.0,Yes,0.0,F,3.0,47.5,23903.56,11.0
2541695,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,31.5,26824.57,6.0
5065031,Test,step_1,2,No,1.0,Yes,1.0,U,4.0,57.0,60428.68,7.0
1275302,Test,confirm,5,Yes,4.0,Yes,6.0,M,9.0,62.5,33460.84,10.0
1580401,Test,start,1,No,0.0,No,1.0,U,4.0,29.0,32328.67,5.0
1977502,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,62.0,81182.76,20.0
8040493,Test,confirm,5,Yes,2.0,Yes,5.0,M,8.0,18.5,56535.01,21.0
6012779,Test,start,1,No,0.0,No,6.0,F,9.0,30.0,49994.49,5.0
5872680,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,55.5,60590.63,5.0
